OrderID,OrderDate,Region,SalesRep,Customer,Product,Category,UnitPrice,Quantity,Discount,Cost,Status
SO-10863,2025-07-15,South,Marco Rossi,Weyland Holdings,Setup Service,Services,249,15,0.1,99.6,Refunded
SO-11170,2025-07-15,Central,Ravi Patel,Stark Industries,USB-C Hub,Accessories,59,1,0.15,32.45,Refunded
SO-10826,2025-07-16,North,Anna Becker,Wonka Industries,"Monitor 32""",Hardware,549,3,0.0,395.28,Closed Won
SO-10269,2025-07-17,North,Liam O'Connor,Aperture Group,"Monitor 32""",Hardware,549,2,0.15,395.28,Closed Won
SO-10450,2025-07-17,East,Amaya Suzuki,Wonka Group,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-10520,2025-07-17,North,Anna Becker,Black Mesa LLC,Antivirus 1y,Software,49,1,0.05,14.7,Pending
SO-11000,2025-07-17,North,Anna Becker,Soylent GmbH,Laptop Pro 16,Hardware,1899,3,0.0,1367.28,Closed Won
SO-11150,2025-07-17,South,Tom Nguyen,Tyrell Partners,Setup Service,Services,249,10,0.05,99.6,Closed Won
SO-11628,2025-07-17,Central,Ravi Patel,Weyland GmbH,VPN 1y,Software,69,2,0.0,20.7,Closed Won
SO-10187,2025-07-18,Central,Eva Schmidt,Pied Piper LLC,Headset Pro,Accessories,149,1,0.1,81.95,Cancelled
SO-10586,2025-07-18,North,Anna Becker,Massive Dynamic LLC,Webcam HD,Accessories,89,8,0.0,48.95,Closed Won
SO-11936,2025-07-18,Central,Ravi Patel,Massive Dynamic GmbH,"Monitor 32""",Hardware,549,1,0.2,395.28,Closed Won
SO-10087,2025-07-19,South,Marco Rossi,Weyland Holdings,Mechanical Keyboard,Accessories,119,2,0.0,65.45,Closed Won
SO-10306,2025-07-20,East,Daniel Park,Rekall Partners,Laptop Pro 14,Hardware,1299,2,0.0,935.28,Closed Won
SO-10812,2025-07-20,West,Jin Wei,Wayne Corp,Antivirus 1y,Software,49,1,0.1,14.7,Pending
SO-10862,2025-07-20,West,Hannah Cohen,Rekall Partners,Onsite Training,Services,1500,1,0.05,600.0,Closed Won
SO-10655,2025-07-21,Central,Eva Schmidt,Black Mesa Group,Data Migration,Services,1200,1,0.0,480.0,Closed Won
SO-11852,2025-07-21,East,Daniel Park,Massive Dynamic Group,Premium Support,Services,899,3,0.0,359.6,Closed Won
SO-10597,2025-07-23,South,Marco Rossi,Gringotts Partners,"Monitor 27""",Hardware,329,10,0.05,236.88,Closed Won
SO-10947,2025-07-23,North,Liam O'Connor,Stark Holdings,Wireless Mouse,Accessories,39,10,0.05,21.45,Closed Won
SO-11775,2025-07-23,West,Jin Wei,Pied Piper Holdings,Mechanical Keyboard,Accessories,119,1,0.1,65.45,Closed Won
SO-11012,2025-07-24,Central,Eva Schmidt,Soylent Group,"Monitor 27""",Hardware,329,10,0.05,236.88,Refunded
SO-11133,2025-07-24,East,Daniel Park,Pied Piper Group,Setup Service,Services,249,5,0.0,99.6,Closed Won
SO-11259,2025-07-24,West,Hannah Cohen,Cyberdyne Corp,Antivirus 1y,Software,49,2,0.15,14.7,Refunded
SO-11893,2025-07-24,Central,Ravi Patel,Aperture Partners,Onsite Training,Services,1500,1,0.0,600.0,Pending
SO-11993,2025-07-24,South,Yara Haddad,Umbrella Corp,Antivirus 1y,Software,49,2,0.15,14.7,Closed Won
SO-10614,2025-07-25,South,Marco Rossi,Black Mesa Ltd,Webcam HD,Accessories,89,10,0.0,48.95,Closed Won
SO-11037,2025-07-25,East,Amaya Suzuki,Initech Industries,Webcam HD,Accessories,89,4,0.0,48.95,Closed Won
SO-11261,2025-07-25,West,Carlos Mendes,Black Mesa Corp,"Monitor 27""",Hardware,329,10,0.1,236.88,Closed Won
SO-11674,2025-07-25,East,Amaya Suzuki,Massive Dynamic Industries,Onsite Training,Services,1500,1,0.05,600.0,Pending
SO-10212,2025-07-26,West,Hannah Cohen,Umbrella Corp,VPN 1y,Software,69,8,0.05,20.7,Closed Won
SO-10215,2025-07-26,West,Hannah Cohen,Wonka Ltd,Docking Station,Hardware,189,5,0.0,136.08,Closed Won
SO-11326,2025-07-26,Central,Ravi Patel,Wayne Corp,"Monitor 32""",Hardware,549,3,0.0,395.28,Closed Won
SO-11535,2025-07-26,North,Anna Becker,Tyrell Holdings,Data Migration,Services,1200,1,0.0,480.0,Pending
SO-10276,2025-07-28,South,Yara Haddad,Pied Piper Group,Setup Service,Services,249,4,0.0,99.6,Refunded
SO-10736,2025-07-28,West,Hannah Cohen,Umbrella Holdings,Premium Support,Services,899,1,0.15,359.6,Cancelled
SO-11804,2025-07-28,East,Amaya Suzuki,Acme Partners,Setup Service,Services,249,4,0.0,99.6,Closed Won
SO-11886,2025-07-28,East,Amaya Suzuki,Tyrell Holdings,USB-C Hub,Accessories,59,3,0.0,32.45,Closed Won
SO-11909,2025-07-28,East,Sofia Lindqvist,Rekall Ltd,Webcam HD,Accessories,89,1,0.0,48.95,Closed Won
SO-10225,2025-07-29,Central,Eva Schmidt,Oscorp Industries,Antivirus 1y,Software,49,2,0.1,14.7,Pending
SO-10480,2025-07-29,East,Amaya Suzuki,Soylent Industries,VPN 1y,Software,69,4,0.0,20.7,Closed Won
SO-11861,2025-07-29,North,Anna Becker,Black Mesa LLC,Data Migration,Services,1200,3,0.1,480.0,Closed Won
SO-10241,2025-07-30,West,Hannah Cohen,Pied Piper Group,Docking Station,Hardware,189,8,0.0,136.08,Closed Won
SO-11108,2025-07-30,East,Daniel Park,Acme LLC,USB-C Hub,Accessories,59,1,0.0,32.45,Closed Won
SO-11413,2025-07-30,West,Hannah Cohen,Stark Corp,Antivirus 1y,Software,49,5,0.1,14.7,Cancelled
SO-11813,2025-07-30,Central,Eva Schmidt,Vandelay Corp,VPN 1y,Software,69,5,0.0,20.7,Closed Won
SO-10975,2025-07-31,South,Marco Rossi,Stark Industries,Docking Station,Hardware,189,2,0.0,136.08,Closed Won
SO-11237,2025-07-31,East,Sofia Lindqvist,Black Mesa Group,Wireless Mouse,Accessories,39,2,0.05,21.45,Closed Won
SO-10031,2025-08-01,East,Sofia Lindqvist,Stark Holdings,Onsite Training,Services,1500,5,0.0,600.0,Closed Won
SO-10645,2025-08-01,South,Marco Rossi,Gringotts Holdings,Webcam HD,Accessories,89,3,0.0,48.95,Closed Won
SO-11183,2025-08-01,West,Hannah Cohen,Initech Ltd,Webcam HD,Accessories,89,2,0.05,48.95,Closed Won
SO-11231,2025-08-01,North,Liam O'Connor,Aperture Partners,Onsite Training,Services,1500,2,0.2,600.0,Closed Won
SO-10273,2025-08-02,North,Liam O'Connor,Wayne Holdings,Office Suite,Software,199,2,0.1,59.7,Closed Won
SO-11982,2025-08-02,Central,Ravi Patel,Umbrella Corp,Laptop Pro 14,Hardware,1299,5,0.0,935.28,Closed Won
SO-11149,2025-08-04,East,Daniel Park,Wonka Industries,"Monitor 32""",Hardware,549,1,0.2,395.28,Closed Won
SO-11919,2025-08-04,Central,Eva Schmidt,Weyland Industries,Laptop Pro 14,Hardware,1299,2,0.15,935.28,Closed Won
SO-10033,2025-08-05,North,Priya Sharma,Black Mesa Ltd,Laptop Pro 16,Hardware,1899,10,0.1,1367.28,Closed Won
SO-10284,2025-08-05,East,Sofia Lindqvist,Gringotts Partners,Wireless Mouse,Accessories,39,2,0.0,21.45,Closed Won
SO-10299,2025-08-05,North,Anna Becker,Soylent Partners,Headset Pro,Accessories,149,4,0.0,81.95,Closed Won
SO-10411,2025-08-05,WEST,Jin Wei,Globex Holdings,Laptop Pro 16,Hardware,1899,1,0.0,1367.28,Closed Won
SO-11270,2025-08-05,West,Carlos Mendes,Massive Dynamic GmbH,Mechanical Keyboard,Accessories,119,1,0.1,65.45,Closed Won
SO-11425,2025-08-05,North,Priya Sharma,Acme Industries,Mechanical Keyboard,Accessories,119,5,0.0,65.45,Closed Won
SO-11476,2025-08-05,Central,Ravi Patel,Rekall Corp,Headset Pro,Accessories,149,8,0.0,81.95,Closed Won
SO-10231,2025-08-06,South,Marco Rossi,Gringotts Group,Data Migration,Services,1200,4,0.05,480.0,Closed Won
SO-10266,2025-08-06,East,Amaya Suzuki,Tyrell Partners,Onsite Training,Services,1500,10,0.0,600.0,Closed Won
SO-10412,2025-08-06,North,Anna Becker,Wonka Partners,Onsite Training,Services,1500,15,0.0,600.0,Closed Won
SO-11557,2025-08-06,Central,Ravi Patel,Tyrell Ltd,"Monitor 27""",Hardware,329,1,0.05,236.88,Closed Won
SO-10028,2025-08-08,North,Liam O'Connor,Umbrella Corp,Webcam HD,Accessories,89,4,0.15,48.95,Closed Won
SO-10140,2025-08-08,South,Tom Nguyen,Weyland Industries,Antivirus 1y,Software,49,2,0.0,14.7,Closed Won
SO-10513,2025-08-08,North,Liam O'Connor,Stark Industries,"Monitor 27""",Hardware,329,4,0.05,236.88,Closed Won
SO-10569,2025-08-08,East,Daniel Park,Soylent Group,Design Suite,Software,599,3,0.0,179.7,Closed Won
SO-11831,2025-08-08,West,Carlos Mendes,Aperture Holdings,Setup Service,Services,249,1,0.0,99.6,Refunded
SO-10086,2025-08-09,North,Liam O'Connor,Gringotts LLC,Laptop Pro 14,Hardware,1299,2,0.0,935.28,Closed Won
SO-10420,2025-08-09,South,Tom Nguyen,Rekall Corp,USB-C Hub,Accessories,59,1,0.2,32.45,Closed Won
SO-10626,2025-08-09,West,Hannah Cohen,Acme Partners,VPN 1y,Software,69,3,0.0,20.7,Closed Won
SO-11286,2025-08-09,East,Amaya Suzuki,Tyrell GmbH,Desktop Mini,Hardware,899,4,0.1,647.28,Closed Won
SO-11575,2025-08-09,South,Yara Haddad,Black Mesa Holdings,VPN 1y,Software,69,3,0.05,20.7,Cancelled
SO-11714,2025-08-09,East,Daniel Park,Aperture Corp,Antivirus 1y,Software,49,3,0.0,14.7,Pending
SO-11274,2025-08-10,Central,Olivia Brown,Wayne Holdings,USB-C Hub,Accessories,59,10,0.1,32.45,Pending
SO-10724,2025-08-11,West,Carlos Mendes,Aperture GmbH,Wireless Mouse,Accessories,39,5,0.1,21.45,Closed Won
SO-11067,2025-08-11,South,Tom Nguyen,Vandelay Corp,Setup Service,Services,249,3,0.1,99.6,Closed Won
SO-11160,2025-08-11,Central,Olivia Brown,Rekall Corp,Laptop Pro 14,Hardware,1299,4,0.0,935.28,Pending
SO-11791,2025-08-11,West,Carlos Mendes,Soylent Holdings,Design Suite,Software,599,2,0.0,179.7,Closed Won
SO-11070,2025-08-12,South,Tom Nguyen,Cyberdyne Group,Antivirus 1y,Software,49,5,0.0,14.7,Closed Won
SO-11278,2025-08-12,Central,Ravi Patel,Rekall Group,Wireless Mouse,Accessories,39,4,0.0,21.45,Pending
SO-10261,2025-08-13,North,Priya Sharma,Soylent Industries,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-11283,2025-08-13,West,Jin Wei,Black Mesa Ltd,Project Tracker,Software,129,3,0.0,38.7,Closed Won
SO-10016,2025-08-14,West,Jin Wei,Wonka LLC,Docking Station,Hardware,189,5,0.0,136.08,Closed Won
SO-11615,2025-08-14,West,Hannah Cohen,Tyrell Holdings,Desktop Mini,Hardware,899,4,0.0,647.28,Closed Won
SO-10401,2025-08-15,West,Hannah Cohen,Soylent Holdings,"Monitor 32""",Hardware,549,2,0.0,395.28,Cancelled
SO-10799,2025-08-16,West,Hannah Cohen,Aperture Partners,Headset Pro,Accessories,149,3,0.05,81.95,Closed Won
SO-11370,2025-08-16,West,Jin Wei,Aperture GmbH,Laptop Pro 14,Hardware,1299,3,0.05,935.28,Closed Won
SO-11742,2025-08-16,South,Yara Haddad,Tyrell Holdings,Premium Support,Services,899,10,0.0,359.6,Closed Won
SO-11809,2025-08-16,North,Anna Becker,Umbrella GmbH,Premium Support,Services,899,8,0.15,359.6,Closed Won
SO-11121,2025-08-17,East,Daniel Park,Gringotts GmbH,Mechanical Keyboard,Accessories,119,15,0.1,65.45,Closed Won
SO-11162,2025-08-17,East,Amaya Suzuki,Rekall Ltd,Premium Support,Services,899,2,0.0,359.6,Closed Won
SO-11794,2025-08-17,East,Sofia Lindqvist,Acme Partners,"Monitor 27""",Hardware,329,2,0.0,236.88,Closed Won
SO-11589,2025-08-18,North,Liam O'Connor,Wonka GmbH,Docking Station,Hardware,189,2,0.15,136.08,Closed Won
SO-10830,2025-08-19,Central,Eva Schmidt,Wonka Ltd,Headset Pro,Accessories,149,5,0.0,81.95,Closed Won
SO-11297,2025-08-19,Central,Eva Schmidt,Weyland Holdings,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-11779,2025-08-19,East,Daniel Park,Wonka Group,Premium Support,Services,899,3,0.1,359.6,Pending
SO-10180,2025-08-20,East,Daniel Park,Weyland Holdings,Laptop Pro 16,Hardware,1899,1,0.15,1367.28,Pending
SO-10669,2025-08-20,Central,Olivia Brown,Stark Holdings,Data Migration,Services,1200,3,0.2,480.0,Closed Won
SO-11185,2025-08-20,East,Sofia Lindqvist,Acme Industries,Laptop Pro 16,Hardware,1899,3,0.1,1367.28,Closed Won
SO-10974,2025-08-21,South,Yara Haddad,Cyberdyne Group,Setup Service,Services,249,15,0.0,99.6,Refunded
SO-11227,2025-08-21,East,Daniel Park,Massive Dynamic LLC,Mechanical Keyboard,Accessories,119,3,0.05,65.45,Closed Won
SO-11312,2025-08-21,East,Amaya Suzuki,Tyrell Ltd,Setup Service,Services,249,3,0.1,99.6,Closed Won
SO-11362,2025-08-21,Central,Eva Schmidt,Soylent Partners,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-11290,2025-08-22,South,Yara Haddad,Weyland Holdings,Desktop Mini,Hardware,899,2,0.05,647.28,Closed Won
SO-11341,2025-08-22,North,Liam O'Connor,Gringotts LLC,Project Tracker,Software,129,10,0.0,38.7,Refunded
SO-10493,2025-08-23,South,Marco Rossi,Globex Group,Premium Support,Services,899,5,0.0,359.6,Closed Won
SO-10606,2025-08-23,North,Anna Becker,Globex Corp,"Monitor 27""",Hardware,329,2,0.05,236.88,Closed Won
SO-10847,2025-08-23,East,Daniel Park,Acme Ltd,Premium Support,Services,899,3,0.15,359.6,Closed Won
SO-11093,2025-08-23,North,Liam O'Connor,Aperture GmbH,Project Tracker,Software,129,1,0.05,38.7,Closed Won
SO-11435,2025-08-23,Central,Eva Schmidt,Wayne Corp,"Monitor 27""",Hardware,329,4,0.05,236.88,Closed Won
SO-10708,2025-08-24,South,Yara Haddad,Pied Piper Group,Design Suite,Software,599,5,0.0,179.7,Closed Won
SO-11048,2025-08-24,South,Marco Rossi,Gringotts Corp,Mechanical Keyboard,Accessories,119,2,0.0,65.45,Closed Won
SO-11437,2025-08-24,West,Carlos Mendes,Rekall Partners,Onsite Training,Services,1500,2,0.2,600.0,Refunded
SO-11735,2025-08-24,South,Marco Rossi,Pied Piper Holdings,Office Suite,Software,199,25,0.05,59.7,Closed Won
SO-10093,2025-08-25,North,Priya Sharma,Initech Industries,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-10670,2025-08-26,South,Marco Rossi,Black Mesa Corp,USB-C Hub,Accessories,59,3,0.0,32.45,Closed Won
SO-11770,2025-08-26,South,Yara Haddad,Initech Group,Project Tracker,Software,129,4,0.0,38.7,Closed Won
SO-10153,2025-08-27,North,Priya Sharma,Globex LLC,Headset Pro,Accessories,149,4,0.0,81.95,Closed Won
SO-10467,2025-08-27,Central,Olivia Brown,Wonka Industries,Desktop Mini,Hardware,899,8,0.0,647.28,Cancelled
SO-11196,2025-08-27,East,Amaya Suzuki,Aperture Partners,USB-C Hub,Accessories,59,2,0.05,32.45,Closed Won
SO-11443,2025-08-27,East,Amaya Suzuki,Oscorp GmbH,Antivirus 1y,Software,49,1,0.15,14.7,Cancelled
SO-11499,2025-08-27,East,Sofia Lindqvist,Massive Dynamic Ltd,Office Suite,Software,199,5,0.0,59.7,Pending
SO-10901,2025-08-28,North,Priya Sharma,Rekall Partners,Antivirus 1y,Software,49,3,0.05,14.7,Closed Won
SO-10903,2025-08-28,North,Anna Becker,Oscorp GmbH,USB-C Hub,Accessories,59,4,0.05,32.45,Closed Won
SO-10095,2025-08-29,Central,Eva Schmidt,Aperture Group,"Monitor 27""",Hardware,329,4,0.15,236.88,Closed Won
SO-11778,2025-08-29,Central,Ravi Patel,Initech Group,Laptop Pro 16,Hardware,1899,4,0.0,1367.28,Closed Won
SO-11087,2025-08-30,South,Tom Nguyen,Acme Partners,Mechanical Keyboard,Accessories,119,3,0.05,65.45,Closed Won
SO-11175,2025-08-31,North,Liam O'Connor,Initech Industries,USB-C Hub,Accessories,59,4,0.05,32.45,Closed Won
SO-11459,2025-08-31,Central,Ravi Patel,Aperture Group,Premium Support,Services,899,3,0.0,359.6,Closed Won
SO-11356,2025-09-01,West,Hannah Cohen,Acme LLC,Antivirus 1y,Software,49,3,0.0,14.7,Closed Won
SO-11363,2025-09-01,North,Priya Sharma,Rekall Partners,Mechanical Keyboard,Accessories,119,2,0.0,65.45,Closed Won
SO-10213,2025-09-02,Central,Ravi Patel,Aperture Partners,Setup Service,Services,249,1,0.0,99.6,Pending
SO-10481,2025-09-02,South,Marco Rossi,Black Mesa LLC,Desktop Mini,Hardware,899,4,0.0,647.28,Closed Won
SO-11140,2025-09-02,North,Anna Becker,Gringotts Group,Wireless Mouse,Accessories,39,3,0.0,21.45,Closed Won
SO-11867,2025-09-02,Central,Ravi Patel,Rekall Group,Laptop Pro 14,Hardware,1299,1,0.0,935.28,Closed Won
SO-10596,2025-09-03,East,Sofia Lindqvist,Gringotts LLC,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-10659,2025-09-03,West,Carlos Mendes,Massive Dynamic Industries,Desktop Mini,Hardware,899,5,0.1,647.28,Cancelled
SO-10687,2025-09-03,East,Amaya Suzuki,Stark Corp,Wireless Mouse,Accessories,39,4,0.1,21.45,Pending
SO-11393,2025-09-03,Central,Eva Schmidt,Aperture Partners,Docking Station,Hardware,189,10,0.05,136.08,Cancelled
SO-11549,2025-09-03,Central,Ravi Patel,Black Mesa LLC,Design Suite,Software,599,3,0.0,179.7,Closed Won
SO-11247,2025-09-05,West,Jin Wei,Rekall Group,Headset Pro,Accessories,149,1,0.0,81.95,Closed Won
SO-11917,2025-09-05,North,Anna Becker,Black Mesa Group,Mechanical Keyboard,Accessories,119,3,0.0,65.45,Closed Won
SO-10503,2025-09-06,East,Amaya Suzuki,Vandelay Corp,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-10778,2025-09-06,Central,Ravi Patel,Rekall Group,Data Migration,Services,1200,2,0.0,480.0,Closed Won
SO-10855,2025-09-06,South,Yara Haddad,Massive Dynamic GmbH,Laptop Pro 16,Hardware,1899,3,0.05,1367.28,Closed Won
SO-11306,2025-09-06,South,Marco Rossi,Initech Industries,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-11138,2025-09-07,South,Marco Rossi,Cyberdyne Corp,VPN 1y,Software,69,10,0.0,20.7,Cancelled
SO-11888,2025-09-07,North,Priya Sharma,Gringotts Partners,Setup Service,Services,249,2,0.0,99.6,Closed Won
SO-10558,2025-09-08,Central,Olivia Brown,Globex GmbH,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-10696,2025-09-08,West,Carlos Mendes,Stark Corp,USB-C Hub,Accessories,59,4,0.1,32.45,Pending
SO-11154,2025-09-08,South,Marco Rossi,Cyberdyne Corp,VPN 1y,Software,69,2,0.0,20.7,Closed Won
SO-11402,2025-09-08,South,Marco Rossi,Weyland Industries,Office Suite,Software,199,4,0.0,59.7,Closed Won
SO-10100,2025-09-09,North,Priya Sharma,Initech Ltd,VPN 1y,Software,69,4,0.0,20.7,Refunded
SO-10342,2025-09-10,North,Liam O'Connor,Tyrell Partners,USB-C Hub,Accessories,59,15,0.0,32.45,Pending
SO-10377,2025-09-10,South,Marco Rossi,Soylent Industries,Docking Station,Hardware,189,1,0.05,136.08,Closed Won
SO-10612,2025-09-10,East,Sofia Lindqvist,Tyrell Partners,VPN 1y,Software,69,4,0.2,20.7,Closed Won
SO-10816,2025-09-10,Central,Ravi Patel,Umbrella Corp,Webcam HD,Accessories,89,2,0.15,48.95,Closed Won
SO-11106,2025-09-10,North,Liam O'Connor,Wonka LLC,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-10518,2025-09-11,South,Tom Nguyen,Tyrell GmbH,USB-C Hub,Accessories,59,1,0.0,32.45,Closed Won
SO-10772,2025-09-11,Central,Olivia Brown,Acme Partners,Setup Service,Services,249,3,0.0,99.6,Closed Won
SO-11387,2025-09-11,West,Carlos Mendes,Rekall Holdings,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-11587,2025-09-11,West,Jin Wei,Globex Group,Office Suite,Software,199,2,0.1,59.7,Closed Won
SO-11808,2025-09-11,West,Carlos Mendes,Tyrell Ltd,Premium Support,Services,899,8,0.0,359.6,Pending
SO-10783,2025-09-12,Central,Ravi Patel,Pied Piper LLC,Data Migration,Services,1200,1,0.0,480.0,Pending
SO-10065,2025-09-13,North,Anna Becker,Soylent GmbH,Premium Support,Services,899,3,0.05,359.6,Closed Won
SO-10296,2025-09-13,South,Yara Haddad,Massive Dynamic Industries,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-10986,2025-09-13,Central,Ravi Patel,Black Mesa Ltd,Data Migration,Services,1200,2,0.05,480.0,Closed Won
SO-11352,2025-09-13,East,Amaya Suzuki,Massive Dynamic GmbH,Setup Service,Services,249,3,0.0,99.6,Closed Won
SO-10463,2025-09-14,Central,Eva Schmidt,Cyberdyne Corp,Project Tracker,Software,129,10,0.0,38.7,Closed Won
SO-11504,2025-09-14,West,Jin Wei,Pied Piper Holdings,Setup Service,Services,249,8,0.0,99.6,Pending
SO-11934,2025-09-14,South,Yara Haddad,Gringotts Partners,Premium Support,Services,899,8,0.0,359.6,Closed Won
SO-10111,2025-09-15,South,Tom Nguyen,Rekall Holdings,VPN 1y,Software,69,8,0.0,20.7,Closed Won
SO-10275,2025-09-15,South,Tom Nguyen,Wonka GmbH,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-10897,2025-09-15,South,Yara Haddad,Wayne Holdings,Office Suite,Software,199,1,0.0,59.7,Refunded
SO-11230,2025-09-15,South,Yara Haddad,Rekall Holdings,Onsite Training,Services,1500,5,0.15,600.0,Pending
SO-11924,2025-09-15,South,Yara Haddad,Oscorp GmbH,Premium Support,Services,899,3,0.0,359.6,Closed Won
SO-10648,2025-09-16,Central,Olivia Brown,Pied Piper LLC,Mechanical Keyboard,Accessories,119,3,0.15,65.45,Closed Won
SO-11324,2025-09-16,North,Priya Sharma,Soylent Holdings,Onsite Training,Services,1500,1,0.0,600.0,Closed Won
SO-11143,2025-09-17,South,Marco Rossi,Weyland Partners,Project Tracker,Software,129,3,0.2,38.7,Cancelled
SO-11334,2025-09-17,West,Hannah Cohen,Tyrell Holdings,Wireless Mouse,Accessories,39,2,0.0,21.45,Closed Won
SO-11226,2025-09-18,North,Liam O'Connor,Wayne Holdings,Antivirus 1y,Software,49,3,0.1,14.7,Cancelled
SO-11826,2025-09-18,West,Jin Wei,Gringotts Holdings,Mechanical Keyboard,Accessories,119,2,0.05,65.45,Closed Won
SO-11606,2025-09-19,West,Hannah Cohen,Soylent Partners,Design Suite,Software,599,15,0.0,179.7,Closed Won
SO-11823,2025-09-19,South,Marco Rossi,Acme Partners,Laptop Pro 16,Hardware,1899,2,0.15,1367.28,Closed Won
SO-10766,2025-09-20,South,Yara Haddad,Pied Piper LLC,Setup Service,Services,249,3,0.0,99.6,Closed Won
SO-10824,2025-09-20,Central,Ravi Patel,Aperture Partners,Data Migration,Services,1200,2,0.0,480.0,Pending
SO-11501,2025-09-20,Central,Ravi Patel,Black Mesa LLC,Data Migration,Services,1200,4,0.1,480.0,Closed Won
SO-10125,2025-09-21,North,Priya Sharma,Oscorp Group,"Monitor 32""",Hardware,549,3,0.0,395.28,Closed Won
SO-11310,2025-09-21,South,Yara Haddad,Soylent Partners,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-11721,2025-09-21,Central,Olivia Brown,Wonka Group,Data Migration,Services,1200,10,0.0,480.0,Closed Won
SO-11768,2025-09-21,North,Liam O'Connor,Pied Piper Group,Premium Support,Services,899,3,0.05,359.6,Closed Won
SO-11857,2025-09-21,Central,Eva Schmidt,Weyland Holdings,Desktop Mini,Hardware,899,3,0.1,647.28,Closed Won
SO-10223,2025-09-22,North,Anna Becker,Vandelay Industries,Laptop Pro 14,Hardware,1299,5,0.0,935.28,Pending
SO-11119,2025-09-22,West,Hannah Cohen,Massive Dynamic Industries,Docking Station,Hardware,189,5,0.0,136.08,Closed Won
SO-11371,2025-09-22,Central,Eva Schmidt,Soylent GmbH,Data Migration,Services,1200,15,0.0,480.0,Pending
SO-11950,2025-09-22,North,Liam O'Connor,Wayne Holdings,Headset Pro,Accessories,149,1,0.0,81.95,Closed Won
SO-10400,2025-09-23,East,Daniel Park,Wonka Group,USB-C Hub,Accessories,59,1,0.05,32.45,Closed Won
SO-11660,2025-09-23,Central,Eva Schmidt,Soylent Holdings,Setup Service,Services,249,2,0.05,99.6,Closed Won
SO-11847,2025-09-24,Central,Olivia Brown,Wonka GmbH,Headset Pro,Accessories,149,2,0.0,81.95,Closed Won
SO-10038,2025-09-25,North,Anna Becker,Pied Piper LLC,Laptop Pro 14,Hardware,1299,3,0.0,935.28,Closed Won
SO-10307,2025-09-25,South,Yara Haddad,Massive Dynamic Ltd,Antivirus 1y,Software,49,3,0.1,14.7,Closed Won
SO-10623,2025-09-25,Central,Ravi Patel,Massive Dynamic GmbH,Laptop Pro 16,Hardware,1899,4,0.0,1367.28,Closed Won
SO-10138,2025-09-26,North,Priya Sharma,Aperture Corp,Office Suite,Software,199,1,0.05,59.7,Closed Won
SO-11568,2025-09-26,EAST,Sofia Lindqvist,Vandelay Industries,"Monitor 32""",Hardware,549,5,0.05,395.28,Refunded
SO-11741,2025-09-26,East,Daniel Park,Massive Dynamic Ltd,Desktop Mini,Hardware,899,2,0.0,647.28,Closed Won
SO-10577,2025-09-27,North,Anna Becker,Wonka Partners,Docking Station,Hardware,189,1,0.1,136.08,Closed Won
SO-10619,2025-09-28,North,Anna Becker,Black Mesa Holdings,Onsite Training,Services,1500,4,0.0,600.0,Closed Won
SO-11147,2025-09-28,South,Tom Nguyen,Vandelay LLC,USB-C Hub,Accessories,59,1,0.0,32.45,Closed Won
SO-10348,2025-09-29,Central,Eva Schmidt,Massive Dynamic Ltd,Antivirus 1y,Software,49,1,0.0,14.7,Closed Won
SO-10709,2025-09-29,South,Yara Haddad,Initech Group,USB-C Hub,Accessories,59,1,0.2,32.45,Cancelled
SO-10389,2025-09-30,Central,Eva Schmidt,Initech Industries,Mechanical Keyboard,Accessories,119,3,0.0,65.45,Closed Won
SO-10443,2025-09-30,Central,Eva Schmidt,Wayne Corp,Setup Service,Services,249,1,0.15,99.6,Closed Won
SO-10837,2025-09-30,South,Tom Nguyen,Massive Dynamic GmbH,Mechanical Keyboard,Accessories,119,1,0.0,65.45,Closed Won
SO-10457,2025-10-01,North,Anna Becker,Black Mesa Corp,Design Suite,Software,599,2,0.1,179.7,Closed Won
SO-11380,2025-10-01,West,Carlos Mendes,Vandelay Industries,USB-C Hub,Accessories,59,1,0.0,32.45,Closed Won
SO-10233,2025-10-03,Central,Eva Schmidt,Acme Partners,Wireless Mouse,Accessories,39,5,0.05,21.45,Refunded
SO-10746,2025-10-03,East,Amaya Suzuki,Pied Piper Group,Laptop Pro 16,Hardware,1899,3,0.1,1367.28,Closed Won
SO-10165,2025-10-04,South,Yara Haddad,Rekall Group,Webcam HD,Accessories,89,1,0.2,48.95,Closed Won
SO-10403,2025-10-04,North,Liam O'Connor,Gringotts Group,USB-C Hub,Accessories,59,2,0.0,32.45,Refunded
